,sport,school,coach
3757,football,Norfolk Catholic,Doug Moore
3758,football,Oakland-Craig,Joe Anderson
3759,football,Ord,Nate Wells
3760,football,Ponca,Troy Evans
3761,football,Sandy Creek,Jack Shadley
3762,football,St. Cecilia,Carl Tesmer
3763,football,St. Patrick's,Kevin Dodson
3764,football,Sutton,steve ramer
3765,football,Syracuse,Rick Nordhues
3766,football,Tekamah-Herman,Graig McElmuray
3767,football,Twin River,Daniel Koziol
3768,football,Valentine,Blake Beebout
3769,football,Wilber-Clatonia,Lynn Jurgens
3770,football,Ainsworth,Jake Nelson
3771,football,Amherst,Ron Evans
3772,football,Anselmo-Merna,Matt McGinn
3773,football,Arapahoe,Dustin Kronhofman
3774,football,Arcadia/Loup City,Mike Scott
3775,football,Bayard,Brandon Stuart
3776,football,Bertrand,Steve Colfack
3777,football,Burwell,Luke Gideon
3778,football,Clarkson/Leigh,Jim Clarkson
3779,football,Conestoga,Trenton Clausen
3780,football,Cross County,Hayden DeLano
3781,football,Dundy County-Stratton,Mike Spargo
3782,football,East Butler,Doug Glasshoff
3783,football,Elm Creek,Jayce Dueland
3784,football,Elmwood-Murdock,Lance Steffen
3785,football,Exeter-Milligan/Friend,Dean Filipi
3786,football,Freeman,Travis Andreasen
3787,football,Guardian Angels Central Catholic,Dave Ridder
3788,football,Hartington-Newcastle,Corey Uldrich
3789,football,Heartland,Ben Lindsay
3790,football,Hemingford,Jordan Haas
3791,football,Hitchcock County,Randall Rath
3792,football,Howells-Dodge,Mike Speirs
3793,football,Humboldt-Table Rock-Steinauer,Quentin Coatney
3794,football,Humphrey/Lindsay Holy Family,Greg Sjuts
3795,football,Johnson County Central,Gabe Meints
3796,football,Kimball,Ben Aarestad
3797,football,Laurel-Concord-Coleridge,Patrick Arens
3798,football,Lourdes Central Catholic,Adam Vogt
3799,football,Lutheran-Northeast,Darin Suckstorf
3800,football,Maxwell,Ryan Jones
3801,football,Nebraska Christian,Carl Ostrand
3802,football,Neligh-Oakdale,Jess Underwood
3803,football,North Central,Alex McCleary
3804,football,Palmyra,Tyler Maas
3805,football,Perkins County,Jayson Bishop
3806,football,Plainview,Chad Schumacher
3807,football,Ravenna,Dan Bolling
3808,football,Shelby-Rising City,Kevin Kopecky
3809,football,Southern,Kane Hookstra
3810,football,Southern Valley,Russell Norton
3811,football,Stanton,David Stoddard
3812,football,Summerland [Clearwater/Ewing/Orchard],Jeff Shabram
3813,football,Sutherland,Brendan Geier
3814,football,Thayer Central,Jereme Jones
3815,football,Tri County,Brett Scheiding
3816,football,Wakefield,Michael Hassler
3817,football,Weeping Water,Joel Haveman
3818,football,West Holt,Steve Neptune
3819,football,Allen,Dave Uldrich
3820,football,Ansley/Litchfield,Kurt Kulhanek
3821,football,Axtell,DEAN MARSH
3822,football,Bloomfield,Matt Kuchar
3823,football,Blue Hill,Jon Coffey
3824,football,Boyd County,Bradley Wright
3825,football,Brady,Andy Seamann
3826,football,Bruning-Davenport/Shickley,Christopher Ardissono
3827,football,Central Valley,Jess Rother
3828,football,Chambers/Wheeler Central,Tom Thramer
3829,football,Creighton,Gene Suhr
3830,football,Diller-Odell,chris schluter
3831,football,Elgin/Pope John,Randy Eisenhauer
3832,football,Emerson-Hubbard,Joe Kvidera
3833,football,Fullerton,Ryan Haughton
3834,football,Garden County,Jason Spady
3835,football,Giltner,Chip Bartos
3836,football,High Plains,Greg Wood
3837,football,Homer,Shawn Spurrell
3838,football,Hyannis,Lance Braun
3839,football,Johnson-Brock,Lucus Dalinghaus
3840,football,Kenesaw,Craig Schnitzler
3841,football,Lawrence-Nelson,Brian Blevins
3842,football,Leyton,Glen Lipska
3843,football,Loomis,Denis Reese
3844,football,Mead,Terry Hickman
3845,football,Medicine Valley,Scott Johnsen
3846,football,Morrill,Adam Jantzi
3847,football,Mullen,Mitch Pfeiffer
3848,football,Nebraska Lutheran,Benjy Wells
3849,football,Niobrara/Verdigre,Jonathan Bos
3850,football,Omaha Christian Academy,Fred Ivey
3851,football,Osceola,TJ Nielsen
3852,football,Osmond,Scott Morrison
3853,football,Overton,Paul Heusinkvelt
3854,football,Palmer,Nathan Glause
3855,football,Pender,Andy Welsh
3856,football,Pleasanton,Ricci Westland
3857,football,Randolph,Mark Lech
3858,football,Sacred Heart,Doug Goltz
3859,football,Sandhills Valley,Luke Connell
3860,football,Sandhills/Thedford,Josh Deines
3861,football,St. Francis,Eric Kessler
3862,football,St. Mary's,Tony Allen
3863,football,Twin Loup,mike kozeal
3864,football,Walthill,Glen Randel
3865,football,Wausa,Adrian Alonzo
3866,football,Beatty,Leo Verzilli
3867,football,Beaver Dam,Rory Hurley
3868,football,Coleville,R.C. Remington
3869,football,Eureka,Fred Minoletti
3870,football,Indian Springs,David Oliver
3871,football,Mineral County,Marty waggoner
3872,football,Owyhee,Gene Blossom
3873,football,Pahranagat Valley,Brett Hansen
3874,football,Pyramid Lake,Mitch Jesse
3875,football,Round Mountain,Daniel Davis
3876,football,Sierra Lutheran,Delbert Bugg
3877,football,Smith Valley,todd sceirine
3878,football,Spring Mountain,Aaron Masden
3879,football,Tonopah,Duffy Otteson
3880,football,Virginia City,Ronald Presley
3881,football,Wells,Lonnie Abbott
3882,football,Calvary Chapel Christian,Brett Russell
3883,football,Incline,Brian Martinez
3884,football,Lake Mead Academy,Brad Bristol
3885,football,Laughlin,Tom Sattler
3886,football,Needles,Matt Fromelt
3887,football,North Tahoe,Brian Fink
3888,football,Pershing County,Mike Brooks
3889,football,Silver Stage,Daniel Senger
3890,football,West Wendover,Jerome Reamer
3891,football,White Pine,Nick Lopez
3892,football,Boulder City,Chris Morelli
3893,football,Churchill County,Brooke Hill
3894,football,Dayton,Terrence Spann
3895,football,Eldorado,Evan Nunez
3896,football,Elko,Luke Sellers
3897,football,Fernley,Chris Ward
3898,football,Hug,Mike Gravier
3899,football,Lowry,Taua Cabatbat
3900,football,Moapa Valley,Brent Lewis
3901,football,North Valleys,Anthony Doucette
3902,football,Pahrump Valley,Joe Clayton
3903,football,Rancho,Leon Evans
3904,football,South Tahoe,Louis Franklin
3905,football,Sparks,Brad Rose
3906,football,Sports Leadership & Management,Mike Cofer
3907,football,Spring Creek,Michael Tournahu
3908,football,Truckee,Josh Ivens
3909,football,Valley,Quincy Burts
3910,football,Virgin Valley,Matt Woods
3911,football,Western,Coach Dailey
3912,football,Basic,Jeffrey Cahill
3913,football,Bonanza,keith jones
3914,football,Chaparral,Don Willis
3915,football,Cheyenne,Carlton Lamb
3916,football,Cimarron-Memorial,Shane Kanie
3917,football,Clark,Ricky Pickens
3918,football,Coronado,Fred Biletnikoff Jr.
3919,football,Del Sol,Mike Valenzuela
3920,football,Desert Oasis,Mike Ovens
3921,football,Durango,toby henry
3922,football,Las Vegas,Erick Capetillo
3923,football,Mojave,Wes Pacheco
3924,football,Shadow Ridge,Travis Foster
3925,football,Sierra Vista,Roy Goodell
3926,football,Silverado,Andy Ostolaza
3927,football,Spring Valley,Marcus Teal
3928,football,Arbor View,Matt Gerber
3929,football,Bishop Manogue,Ernie Howren
3930,football,Canyon Springs,Gus McNair
3931,football,Carson,Blair Roman
3932,football,Centennial,Dustin Forshee
3933,football,Damonte Ranch,Shawn Dupris
3934,football,Desert Pines,Tico Rodriguez
3935,football,Douglas,Ernest Monfiletto
3936,football,Faith Lutheran,Vernon Fox
3937,football,Foothill,Vernon Brown
3938,football,Galena,Aaron Cook
3939,football,Green Valley,Brian Castro
3940,football,Legacy,John Isola
3941,football,Liberty,Richard Muraco
3942,football,McQueen,Jim Snelling
3943,football,Palo Verde,Joe Aznarez
3944,football,Reed,Garrett Hughes
3945,football,Reno,Dan Avansino
3946,football,Beatty,Leo Verzilli
3947,football,Mineral County,Marty waggoner
3948,football,Pahranagat Valley,Brett Hansen
3949,football,Round Mountain,Daniel Davis
3950,football,Bedford,Kurt Hines
3951,football,Bishop Guertin,John Trisciani
3952,football,Concord,Eric Brown
3953,football,Dover,Ken Osbon
3954,football,Exeter,William Ball
3955,football,Goffstown,Justin Hufft
3956,football,Keene,John Luopa
3957,football,Londonderry,Jim Lauzon
3958,football,Manchester Central,Ryan Ray
3959,football,Manchester Memorial,Peter Colcord
3960,football,Merrimack,Kip Jackson
3961,football,Nashua South,Scott Knight
3962,football,Pinkerton,Brian O'Reilly
3963,football,Salem,Rob Pike
3964,football,Timberlane,Mike Pariseau
3965,football,Belmont-Gilford,Josh Marzahl
3966,football,Bow,Paul Cohen
3967,football,Hanover,Mike Ivanoski
3968,football,Hollis-Brookline,Chris Lones
3969,football,Kingswood,Justin Leonard
3970,football,Manchester West,Thomas Bozoian
3971,football,Pelham,Ryan Clark
3972,football,Pembroke,William Moher
3973,football,Plymouth,Christopher Sanborn
3974,football,Sanborn Regional,John Welch
3975,football,Souhegan,Robin Bowkett
3976,football,St. Thomas Aquinas,Dave OBrien
3977,football,Campbell,Greg Gush
3978,football,Epping/Newmarket,Charles Fitzmaurice
3979,football,Laconia,Chris Koznes
3980,football,Monadnock,Linwood Patnode
3981,football,Newport,Larry McElreavy
3982,football,Stevens,Paul Silva
3983,football,Fall Mountain,Bill Ranauro
3984,football,Farmington/Nute,Seth Wentworth
3985,football,Franklin,Jeff Davis
3986,football,Mascoma,Lester Lawrence
3987,football,Newfound Regional,Ray Kershaw
3988,football,Raymond,Norm Cormier
3989,football,Dover,Ken Osbon
3990,football,Exeter,William Ball
3991,football,Bedford,Kurt Hines
3992,football,Concord,Eric Brown
3993,football,Goffstown,Justin Hufft
3994,football,Manchester Central,Ryan Ray
3995,football,Gloucester Catholic,Casey Murphy
3996,football,Holy Cross,Coach Holmes
3997,football,Holy Spirit,albert russo
3998,football,Hudson Catholic,Louie Zampella
3999,football,Immaculata,Mike Columbo
4000,football,Immaculate Conception,Fabian Alesandro
4001,football,Marist,richard glover jr
4002,football,Montclair Kimberley Academy,Anthony Rea
4003,football,Morris Catholic,John Hack
4004,football,Morristown-Beard,Tim Fell
4005,football,Camden Catholic,Cody Hall
4006,football,DePaul Catholic,John Mckenna
4007,football,Donovan Catholic,Dan Curcione
4008,football,Mater Dei,Dino Mangiero
4009,football,Pope John XXIII,Brian Carlson
4010,football,Red Bank Catholic,Frank Edgerly
4011,football,St. John-Vianney,Joseph Martucci
4012,football,Bergen Catholic,Vito Campanile
4013,football,Delbarton,Brian Bowers
4014,football,Paul VI,Glenn Hutton
4015,football,St. Joseph,Casey Ransone
4016,football,St. Joseph Regional,Andrew Carolan
4017,football,Becton,Chuck Kalender
4018,football,Belvidere,josh Costantino
4019,football,Bogota,Brian Appleton
4020,football,Boonton,Bryan Gallagher
4021,football,Bound Brook,Dominic Longo
4022,football,Brearley,Scott Miller
4023,football,Butler,James Matsakis
4024,football,Cedar Grove,Rob Gogerty
4025,football,Cresskill,Kevin Quinn
4026,football,Dayton,Dominic Cuniglio
4027,football,Dunellen,Dave DeNapoli
4028,football,Emerson,David Murphy
4029,football,Hasbrouck Heights,Edmund Carter
4030,football,Hoboken,louis taglieri
4031,football,Hopatcong,Gary Andolena
4032,football,New Providence,Chet Parlavecchio
4033,football,North Arlington,Anthony Marck
4034,football,North Warren Regional,Eugene Fluri
4035,football,Park Ridge,Thomas Curry
4036,football,Pompton Lakes,Scott Mahoney
4037,football,Ridgefield Memorial,Dan Morris
4038,football,Saddle Brook,Leo Ciappina
4039,football,Shabazz,Darnell Grant
4040,football,Wallington,Barry Blauvelt
4041,football,Weequahic,Brian Johnson-Logan
4042,football,Whippany Park,Don Morgenroth
4043,football,Caldwell,Ken Trimmer
4044,football,Central,Julius Montford
4045,football,Dumont,Richard Burd
4046,football,Elmwood Park,Tom Mulligan
4047,football,Glen Rock,Jim Kurz
4048,football,Hackettstown,C. J. Robinson
4049,football,Hawthorne,John Passero
4050,football,High Point,Jim Delaney
4051,football,Kinnelon,Charles Bonanno
4052,football,Kittatinny Regional,Joe Coltelli
4053,football,Lenape Valley,Don Smolyn
4054,football,Lodi,Michael Ettz
4055,football,Lyndhurst,Richard Tuero Jr
4056,football,Madison,Chris Kubik
4057,football,Mahwah,Jeff Remo
4058,football,Manchester Regional,Rande Roca
4059,football,Mountain Lakes,Darrell Fusco
4060,football,Newton,Matt Parzero
4061,football,Parsippany,Derrick Eatman
4062,football,Pequannock,Ed Kopp
4063,football,Ramsey,Anthony Petrock
4064,football,Ridgefield Park,Dan Sabella
4065,football,Rutherford,Andrew Howell
4066,football,Secaucus,Charlie Voorhees
4067,football,Verona,Kevin Batty
4068,football,Waldwick/Midland Park,Greg Gruzdis
4069,football,Bergenfield,Michael Weber
4070,football,Carteret,Matt Yascko
4071,football,Dover,Justin Hartman
4072,football,Dwight Morrow,David Murphy
4073,football,Garfield,Jeff Devito
4074,football,Governor Livingston,Dan Guyton
4075,football,Indian Hills,Dominic Mulieri
4076,football,Jefferson Township,Jerry Venturino
4077,football,Lakeland Regional,Tom McCormack
4078,football,Montville,Donald Morgenroth
4079,football,North Plainfield,Robert Lake
4080,football,Nutley,Steve DiGregorio
4081,football,NV - Demarest,Tony Mottola
4082,football,Palisades Park/Leonia,Joe Mattessich
4083,football,Paramus,JOESEPH SABELLA
4084,football,Parsippany Hills,David Albano
4085,football,Pascack Valley,Len Cusumano
4086,football,Rahway,Brian Russo
4087,football,Ramapo,Drew Gibbs
4088,football,River Dell,DJ NImphius
4089,football,Snyder,Ray Marshall
4090,football,South Plainfield,Gary Cassio
4091,football,Sparta,Frank Marchiano
4092,football,Summit,Kevin Kostibos
4093,football,Tenafly,Kurt Hommen
4094,football,Vernon,Chuck Tepper
4095,football,Voorhees,Robert Angstadt
4096,football,Warren Hills Regional,George DiGrande
4097,football,West Essex,Chris Benacquista
4098,football,West Milford,Steve Maslanek
4099,football,Clayton,james hopper
4100,football,Escalante,Earl Martinez
4101,football,Estancia,Stewart Burnett
4102,football,Hagerman,guy rivers
4103,football,Jal,Caleb Aldridge
4104,football,Laguna Acoma,David McGee
4105,football,Lordsburg,Dale Hooper
4106,football,Loving,Mark Lopez
4107,football,Questa,Chris Torres
4108,football,Santa Rosa,Mario Trujillo
4109,football,Texico,Bob Gilbreath
4110,football,Cobre,Jerry Martinez
4111,football,Crownpoint,Roderick Harlan
4112,football,Cuba,Gilbert Dominguez
4113,football,Dexter,Arturo Duran
4114,football,Hatch Valley,Louis Howell
4115,football,Hope Christian,Gary Beck
4116,football,Hot Springs,Daniel Terrazas
4117,football,Navajo Prep,roderick denetso
4118,football,New Mexico Military Institute,Randy Montoya
4119,football,Newcomb,Bill McLaughlin
4120,football,Raton,Tory Giacomo
4121,football,Robertson,Leroy Gonzalez
4122,football,Santa Fe Indian,Carl Vigil
4123,football,Socorro,Damien Ocampo
4124,football,St. Michael's,Joey Fernandez
4125,football,Tohatchi,Landoll Benally
4126,football,Tucumcari,Wayne Ferguson
4127,football,West Las Vegas,Adrian Gonzales
4128,football,Wingate,Billy Badonie Jr.
4129,football,Aztec,Matthew Steinfeldt
4130,football,Bernalillo,John Cobos
4131,football,Bloomfield,Bob Allcorn
4132,football,Espanola Valley,Delfin Quintana
4133,football,Gallup,Nick Winkler
4134,football,Grants,rio thompson
4135,football,Kirtland Central,Ben Tensay
4136,football,Lovington,Anthony Gonzales
4137,football,Moriarty,Joseph Anaya
4138,football,Pojoaque Valley,Pat Mares
4139,football,Portales,Jaime Ramirez
4140,football,Ruidoso,Kief Johnson
4141,football,Silver,Raul Diaz
4142,football,St. Pius X,David Montoya
4143,football,Taos,Art Abreu
4144,football,Alamogordo,AJ Cisco
4145,football,Artesia,Rex Henderson
4146,football,Belen,Ty House
4147,football,Capital,bill moon
4148,football,Chaparral,Gilbert Rojas
4149,football,Del Norte,Bruce Langston
4150,football,Farmington,Jeff Dalton
4151,football,Goddard,Chris White
4152,football,Highland,Philip Lovato
4153,football,Los Alamos,Garett Williams
4154,football,Los Lunas,Jeremy Maupin
4155,football,Mayfield,Michael Bradley
4156,football,Miyamura,Sean Reeves
4157,football,Piedra Vista,Mark Turner
4158,football,Roswell,Jeff Lynn
4159,football,Santa Teresa,Shae Vierra
4160,football,Animas,David Ramirez
4161,football,Clovis Christian,Joshua Johnson
4162,football,Dora,Christopher Lozano
4163,football,Foothill,Chuck Santistevan
4164,football,Gateway Christian,Shaun Wigley
4165,football,Hondo Valley,Brandon Devine
4166,football,Jemez Valley,Larry Hartwick
4167,football,Lake Arthur,Jose Porras
4168,football,Mountainair,Robert Zamora
4169,football,Northwest,Keith Weiss
4170,football,Ramah,Shane Evans
4171,football,Roy/Mosquero,Matthew Baca
4172,football,San Jon,Adrian Jones
4173,football,Springer/Maxwell,Patricio Montoya
4174,football,Tse' Yi' Gai,John Craddock
4175,football,Albuquerque,Timothy Johnson
4176,football,Atrisco Heritage Academy,Howard Knezevich
4177,football,Carlsbad,Gary Bradley
4178,football,Centennial,Aaron Ocampo
4179,football,Cibola,Roderick Williams
4180,football,Cleveland,Heath Ridenour
4181,football,Clovis,Cal Fullerton
4182,football,Eldorado,Charlie Dotson
4183,football,Gadsden,Dino Facio Jr.
4184,football,Hobbs,Ken Stevens
4185,football,La Cueva,Brandon Back
4186,football,Las Cruces,Mark Lopez
4187,football,Manzano,Phillip Martinez
4188,football,Rio Grande,DENNIS MINIDIS
4189,football,Rio Rancho,David Howes
4190,football,Santa Fe,Andrew Martinez
4191,football,Volcano Vista,Chad Wallin
4192,football,Altmar-Parish-Williamstown,John Jeffries
4193,football,Bishop Grimes,jason wait
4194,football,Charles O. Dickerson,John Dunlap
4195,football,Cooperstown,Joe Pestar
4196,football,Dover,Paul Kenny
4197,football,Dundee,Sheldon Gibson
4198,football,Edison,Kyle Erickson
4199,football,Ellenville,Dan Cavanagh
4200,football,Fallsburg,Dominick Scanna
4201,football,Frewsburg,brendan carter
4202,football,Holley,Wil Prince
4203,football,Maple Grove,Justin Hanft
4204,football,Morrisville-Eaton,Dan Martin
4205,football,New York Mills,Anthony Ricco
4206,football,Newfield,Jeff Tilton
4207,football,Notre Dame,Mike D'Aloisio
4208,football,Onteora,Eric Kight
4209,football,Pawling,Jason Kuhlmann
4210,football,Pulaski,Paul Monnat
4211,football,Roscoe Central/Livingston Manor/Downsville Central,FREDERICK AHART
4212,football,Sherburne-Earlville,Mike Jasper
4213,football,South Lewis,Brian Greene
4214,football,Spackenkill,Clinton DeSouza
4215,football,Tri-Valley,Joseph Colon
4216,football,Tupper Lake,Dennis Klossner
4217,football,Unadilla Valley,Art Rigas
4218,football,Albany,michael ware
4219,football,Amherst Central,Jason Beckman
4220,football,Amsterdam,John Homich II
4221,football,Auburn,Dave Moskov
4222,football,Averill Park,Zachary Gobel
4223,football,Ballston Spa,Ray Toohey
4224,football,Beacon,Jim Phelan
4225,football,Brewster,Ed Mulvihill
4226,football,Brighton,Stephen Lian
4227,football,Brockport,Greg Pelletier
4228,football,Burnt Hills-Ballston Lake,Matt Shell
4229,football,Central Square,kevin Kalfass
4230,football,Clarkstown North,Joe Trongone
4231,football,Clarkstown South,Mike Scarpelli
4232,football,East Syracuse-Minoa,Kevin DeParde
4233,football,Eastchester,Fred Dicarlo
4234,football,Eastridge,Chad Green
4235,football,Gates Chili,Jason Benhan
4236,football,Gloversville,Jared Bongo
4237,football,Goshen Central,Coach Ed Killenberger
4238,football,Grand Island,Dean Santorio
4239,football,Greece Arcadia,John Lockhart
4240,football,Greece Athena,Rob Cerone
4241,football,Greece Olympia/Greece Odyssey,Eddie Long
4242,football,Greeley,Tim Sullivan
4243,football,Green Tech,Pete Porcelli
4244,football,Hendrick Hudson,John Catano
4245,football,Indian River,Cory Marsell
4246,football,John Jay,jimmy clark
4247,football,La Salle Institute,Al Rapp
4248,football,Lakeland,Michael Meadows
4249,football,Massena,Nick Zappia
4250,football,Minisink Valley,Kevin Gallagher
4251,football,Mohonasen,Joe Emma
4252,football,Monticello,Kevin Clifford
4253,football,New Paltz,tom tegeler
4254,football,Niagara-Wheatfield,Russ Nixon
4255,football,North Tonawanda,Dan Troy
4256,football,Nyack,Jerell Jones
4257,football,Our Lady of Lourdes,Brian Walsh
4258,football,Pelham Memorial,Artie Viggiano
4259,football,Poughkeepsie,Nigel Whitaker
4260,football,Roosevelt,James Muraco
4261,football,Rye,Coach Rye
4262,football,Saugerties,Drew Carpino
4263,football,Somers,Anthony DeMatteo
4264,football,South Glens Falls,tony ciuffetelli
4265,football,South Park,Timothy Delaney
4266,football,Spencerport,John Dowd
4267,football,Starpoint,Al Cavagnaro
4268,football,Sweet Home,Jeremy Zimmer
4269,football,Tappan Zee,Ralph Iannucci
4270,football,Troy,Bob Burns
4271,football,Union-Endicott,Tom Baleno
4272,football,Vestal,John Anderson
4273,football,Wallkill,Shane Regan
4274,football,Warwick,Gregory Sirico
4275,football,Watertown,Vincent Williams
4276,football,Webster Thomas,Scott Deuschle
4277,football,West Seneca East,Jim Maurino
4278,football,West Seneca West,Mike Vastola
4279,football,Whitesboro,Tom Schoen
4280,football,Williamsville East,Christopher Glenn
4281,football,Williamsville North,Mike Mammoliti
4282,football,Williamsville South,Kraig Kurzanski
4283,football,Wilson Magnet,Greg Mortier
4284,football,Aquinas Institute,Derek Annechino
4285,football,Arlington,mike morano
4286,football,Baker,Carl Sanfilippo
4287,football,Bethlehem Central,Rick Leach
4288,football,Binghamton,Michael Ramil
4289,football,Carmel,Todd Cayea
4290,football,"Christian Brothers Academy (Syracuse, NY)",Casey Brown
4291,football,"Christian Brothers Academy (Albany, NY)",Joe Burke
4292,football,Cicero-North Syracuse,Dave Kline
4293,football,Colonie Central,Allison Anaya
4294,football,Corcoran,bill winston
4295,football,Frontier,Chuck Tilley
4296,football,Guilderland,Daniel Penna
4297,football,Hilton,Rich Lipani
4298,football,Horseheads,Kevin Hillman
4299,football,Hutchinson-Central Tech/Emerson Vo-Tech/City Honors/School of the Arts,Tony Truilizio
4300,football,Ithaca,Clarence Welch III
4301,football,Jamestown,Mark Nordwall
4302,football,Ketcham,Bryan Hogan
4303,football,Lancaster,Eric Rupp
4304,football,Liverpool,David Mancuso
4305,football,Lockport,Trait Smith
4306,football,Mamaroneck,Anthony Vitti
4307,football,McQuaid Jesuit,Bobby Bates
4308,football,Middletown,Tim Strenfel
4309,football,Monroe,Jason Muhammad
4310,football,Monroe-Woodbury,James Sciarra
4311,football,Mount Vernon,severin cornelius
4312,football,New Rochelle,Lou DiRienzo
4313,football,Newburgh Free Academy,Bill Bianco
4314,football,Niagara Falls,Donald Bass
4315,football,Niskayuna,Brian Grastorf
4316,football,North Rockland,Tom Lynch
4317,football,Nottingham,marty clanton
4318,football,Orchard Park,Gene Tundo
4319,football,Ossining,Dan Ricci
4320,football,Pine Bush,Ben Lohrke
4321,football,Pittsford,Keith Molinich
4322,football,Port Chester,Paul Santavicca
4323,football,Proctor,Steve Strife
4324,football,Ramapo,Kevin Bullock
4325,football,Rome Free Academy,Ted Swavely
4326,football,Rush-Henrietta,Jason Collins
4327,football,Saratoga Springs,Terry Jones
4328,football,Scarsdale,Andrew Verboys
4329,football,Schenectady,Jim Kramer
4330,football,Shaker,Greg Sheeler
4331,football,Shenendehowa,Brian Clawson
4332,football,Spring Valley,andrew delva
4333,football,Victor,Geoff Mandile
4334,football,West Genesee,Joey Corley
4335,football,White Plains,Michael Lindberg
4336,football,Albertus Magnus,Paul Villanueva
4337,football,Albion,Adam Krenning
4338,football,Batavia,Brennan Briggs
4339,football,Beekmantown,Jamie Lozier
4340,football,Bishop Ludden,Mike Rogers
4341,football,Blind Brook,Patsy Manganelli
4342,football,Briarcliff,John Consorti
4343,football,Broadalbin-Perth,Jim Pelneau
4344,football,Bronxville,Patsy Manganeli
4345,football,Burgard,Jason Kolb
4346,football,Burke Catholic,Aaron Hasbrouck
4347,football,Byram Hills,Doug Carpenter
4348,football,Camden,Aaron Fiorini
4349,football,Cheektowaga,Mike Fatta
4350,football,Chittenango,Curt Kielbasa
4351,football,Cobleskill-Richmondville,Edward Hantho
4352,football,Cortland,David Darrow
4353,football,Croton-Harmon,Joe Streany
4354,football,Depew,Mark Direnzo
4355,football,Dunkirk,michael sarratori
4356,football,Eden/North Collins,M. A.
4357,football,Edgemont,Brendan Connolly
4358,football,Geneva,Michael Pane
4359,football,Glens Falls,Patrick Lilac
4360,football,Hastings,Joe Grosso
4361,football,Holy Trinity Pride,John Barber
4362,football,Homer,Gary Podsiedlik
4363,football,Honeoye Falls-Lima,Dan Hoyt
4364,football,Hornell,Erik Werner
4365,football,Hudson,John Davi
4366,football,Hudson Falls,Bill Strong
4367,football,Ichabod Crane,Tom Call
4368,football,Iroquois,Keith Marshall
4369,football,Irvington,steve yurek
4370,football,Johnstown,Ryan Baldock
4371,football,Lackawanna,Adam Tardif
4372,football,Lake Shore,Drew Takacs
4373,football,Lansingburgh,Jeffrey Pasinella
4374,football,Lewiston-Porter,Anthony Morreale
4375,football,Liberty,Joseph Franke
4376,football,Livonia,Andrew Mayo
4377,football,Maine-Endwell,Matt Gallagher
4378,football,Marcellus,Nick Patterson
4379,football,Maryvale,Jacob Vaticano
4380,football,Medina/Webber/Barker,Eric Valley
4381,football,Mexico,Tee Murabito
4382,football,Midlakes,John Lombardi
4383,football,Nanuet,Richard Conklin
4384,football,Newark,Mike McGavisk
4385,football,Newfane,Chuck Nagel
4386,football,Norwich,Mike Chrystie
4387,football,Olean,Jennifer Mathieson
4388,football,O'Neill,John Catano
4389,football,Oneonta,John Mushtare
4390,football,Owego Free Academy,Steve Virkler
4391,football,Palmyra-Macedon,Jason Minnamon
4392,football,Pearl River,Michael Oliva
4393,football,Pioneer,James Duprey
4394,football,Plattsburgh,Pat Goodell
4395,football,Pleasantville,Nicholas Vaccaro
4396,football,Potsdam,Jim Kirka
4397,football,Putnam Valley,Ryan Elsasser
4398,football,Ravena-Coeymans-Selkirk,Gary VanDerzee
4399,football,Red Hook,Scott Ricketson
4400,football,Rondout Valley,Chris Frenza
4401,football,Rye Neck,Nick Ianello
4402,football,Schalmont,Joe Whipple
4403,football,South Jefferson,Jon Arcaro
4404,football,Tonawanda,JOSEPH KELLY
4405,football,University Prep,Kala Gause
4406,football,Vernon-Verona-Sherrill,Gary Oliver
4407,football,Waverly,Jason Miller
4408,football,Wayne,David Marean
4409,football,Adirondack,Pat Fiorenza
4410,football,Akron,andrew clouse
4411,football,Allegany-Limestone,Paul Furlong
4412,football,Attica,Caleb Sabatino
4413,football,AuSable Valley,Ed McCallister
4414,football,Avon,Andy Englert
4415,football,Cairo-Durham,Barbara Agostinoni
4416,football,Cambridge/Salem,Doug Luke
4417,football,Canajoharie,SHANNON HYNEY
4418,football,Canastota,Tom Congden
4419,football,Canton,John Vandevere
4420,football,Chester,Ronald Stover
4421,football,Cleveland Hill,glen graham
4422,football,Clinton,Zach jones
4423,football,Coxsackie-Athens,Hulslander John
4424,football,Dansville,Ryan Hynes
4425,football,Dobbs Ferry,james moran
4426,football,Dryden,Chris Nightingale
4427,football,East Rochester-Gananda,Dennis Greco
4428,football,Falconer/Cassadaga Valley,Joel Sopak
4429,football,General Brown,Doug Black
4430,football,Gouverneur,Sean Devlin
4431,football,Granville,John Irion
4432,football,Greenwich,Brandon Linnett
4433,football,Hannibal,John Manion
4434,football,Haverling,Wayne Carroll
4435,football,Herkimer,Alan Steele
4436,football,Holland Patent,John Hurteau
4437,football,Hoosick Falls,Ron Jones
4438,football,Jordan-Elbridge,Mike smart
4439,football,Kennedy,Jeffrey Sabatino
4440,football,Lake George/Hadley Luzerne,Zac Kozersky
4441,football,Le Roy,Barney Mase
4442,football,Little Falls,Bryan Shepardson
4443,football,Lowville,Joshua Coffman
4444,football,Mechanicville,Kevin Collins
4445,football,Mt. Markham,Steve Gates
4446,football,Mynderse Academy,Mike Miller
4447,football,Newark Valley,Ted Hardenstine
4448,football,Ogdensburg Free Academy,Matt Tessmer
